"Code","ShortDescription","LongDescription","isBasicLevel","AggregateLevel","parentCode"
"6732","Bars, rods (not wire rod), from iron or steel; hollow mining drill","Bars, rods (not wire rod), from iron or steel; hollow mining drill",0,4,"673"
"67322","Bars, rods (not wire rod), from iron or steel; hollow mining drill; of high carbon steel","-- of high carbon steel",1,5,"6732"
"67324","Bars, rods (not wire rod), from iron or steel; hollow mining drill; of stainless or heat-resistant steel","-- of stainless or heat-resistant steel",1,5,"6732"
"67325","Bars, rods (not wire rod), from iron or steel; hollow mining drill; of other alloy steel","-- of other alloy steel",1,5,"6732"
"67326","Bars, rods, hot rolled or extruded (not high carbon or alloy steel)","Bars, rods, hot rolled or extruded (not high carbon or alloy steel)",1,5,"6732"
"67327","Bars, rods, forget, cold formed (not high carbon, alloy steel), etc","Bars, rods, forget, cold formed (not high carbon, alloy steel), etc",1,5,"6732"
"6733","Angles, shapes, sections and sheet piling, of iron or steel","Angles, shapes, sections and sheet piling, of iron or steel",0,4,"673"
"67331","U, I, H sections, hot-rolled (not high carbon, alloy), of less 80mm","U, I, H sections, hot-rolled (not high carbon, alloy), of less 80mm",1,5,"6733"
"67332","U, I, H sections, hot-rolled (not high carbon, alloy), of 80mm plus","U, I, H sections, hot-rolled (not high carbon, alloy), of 80mm plus",1,5,"6733"
"67333","Other profiles hot-rolled of iron or steel (not high carbon, alloy)","Other profiles hot-rolled of iron or steel (not high carbon, alloy)",1,5,"6733"
"67334","Other profiles cold-formed of iron or steel (not high carbon, alloy)","Other profiles cold-formed of iron or steel (not high carbon, alloy)",1,5,"6733"
"67335","Other angles, shapes, etc, of iron or steel (not high carbon, alloy)","Other angles, shapes, etc, of iron or steel (not high carbon, alloy)",1,5,"6733"
"67336","Sheet piling of iron or steel (not of high carbon or alloy steel)","Sheet piling of iron or steel (not of high carbon or alloy steel)",1,5,"6733"
"67337","Angles, shapes and sections, of high carbon steel","Angles, shapes and sections, of high carbon steel",1,5,"6733"
"67338","Angles, shapes and sections, of stainless or heat-resistant steel","Angles, shapes and sections, of stainless or heat-resistant steel",1,5,"6733"
"67339","Angles, shapes and sections, of other alloy steel","Angles, shapes and sections, of other alloy steel",1,5,"6733"
"674","Universals, plates, and sheets, of iron or steel","Universals, plates, and sheets, of iron or steel",0,3,"67"
"6741","Universal plates of iron or steel","Universal plates of iron or steel",0,4,"674"
"67414","Universal plates of iron or steel; of other than high carbon or alloy steel","-- of other than high carbon or alloy steel",1,5,"6741"
"67415","Universal plates of iron or steel; of high carbon or alloy steel","-- of high carbon or alloy steel",1,5,"6741"
"6744","Sheet, plates, rolled of thickness 4,75mm plus, of iron or steel","Sheet, plates, rolled of thickness 4,75mm plus, of iron or steel",0,4,"674"
"67441","Sheet, plates, rolled of thickness 4,75mm plus, of iron or steel; of other than high carbon or alloy steel","-- of other than high carbon or alloy steel",1,5,"6744"
"67442","Sheet, plates, rolled of thickness 4,75mm plus, of iron or steel; of high carbon steel","-- of high carbon steel",1,5,"6744"
"67443","Sheet, plates, rolled of thickness 4,75mm plus, of iron or steel; of stainless or heat-resistant steel","-- of stainless or heat-resistant steel",1,5,"6744"
"67444","Sheet, plates, rolled of thickness 4,75mm plus, of iron or steel; of other alloy steel","-- of other alloy steel",1,5,"6744"
"6745","Sheet, plates, rolled of thickness 3mm to 4,75mm, of iron or steel","Sheet, plates, rolled of thickness 3mm to 4,75mm, of iron or steel",0,4,"674"
"67451","Sheet, plates, rolled of thickness 3mm to 4,75mm, of iron or steel; of other than high carbon or alloy steel","-- of other than high carbon or alloy steel",1,5,"6745"
"67452","Sheet, plates, rolled of thickness 3mm to 4,75mm, of iron or steel; of high carbon steel","-- of high carbon steel",1,5,"6745"
"67453","Sheet, plates, rolled of thickness 3mm to 4,75mm, of iron or steel; of stainless or heat-resistant steel","-- of stainless or heat-resistant steel",1,5,"6745"
"67454","Sheet, plates, rolled of thickness 3mm to 4,75mm, of iron or steel; of other alloy steel","-- of other alloy steel",1,5,"6745"
"6746","Sheet, plates, rolled of thickness less 3mm, of iron or steel","Sheet, plates, rolled of thickness less 3mm, of iron or steel",0,4,"674"
"67461","Sheet, plates, rolled of thickness less 3mm, of iron or steel; of other than high carbon or alloy steel","-- of other than high carbon or alloy steel",1,5,"6746"
"67462","Sheet, plates, rolled of thickness less 3mm, of iron or steel; of high carbon steel","-- of high carbon steel",1,5,"6746"
"67463","Sheet, plates, rolled of thickness less 3mm, of iron or steel; of stainless or heat-resistant steel","-- of stainless or heat-resistant steel",1,5,"6746"
"67464","Sheet, plates, rolled of thickness less 3mm, of iron or steel; of other alloy steel","-- of other alloy steel",1,5,"6746"
"6747","Tinned sheets, plates of steel (not of high carbon or alloy steel)","Tinned sheets, plates of steel (not of high carbon or alloy steel)",1,4,"674"
"6749","Other sheet and plates, of iron or steel, worked","Other sheet and plates, of iron or steel, worked",0,4,"674"
"67491","Other sheet and plates, of iron or steel, worked; of other than high carbon or alloy steel (excluding tinned)","-- of other than high carbon or alloy steel (excluding tinned)",1,5,"6749"
"67492","Other sheet and plates, of iron or steel, worked; of high carbon steel","-- of high carbon steel",1,5,"6749"
"67493","Other sheet and plates, of iron or steel, worked; of stainless or heat-resistant steel","-- of stainless or heat-resistant steel",1,5,"6749"
"67494","Other sheet and plates, of iron or steel, worked; of other alloy steel","-- of other alloy steel",1,5,"6749"
"675","Hoop and strip of iron or steel, hot-rolled or cold-rolled","Hoop and strip of iron or steel, hot-rolled or cold-rolled",0,3,"67"
"6750","Hoop and strip of iron or steel, hot-rolled or cold-rolled","Hoop and strip of iron or steel, hot-rolled or cold-rolled",0,4,"675"
"67501","Hoop and strip of iron or steel, hot-rolled or cold-rolled; of other than high carbon or alloy steel","-- of other than high carbon or alloy steel",1,5,"6750"
"67502","Hoop and strip of iron or steel, hot-rolled or cold-rolled; of high carbon steel","-- of high carbon steel",1,5,"6750"
"67504","Hoop and strip of iron or steel, hot-rolled or cold-rolled; of stainless or heat-resistant steel","-- of stainless or heat-resistant steel",1,5,"6750"
"67505","Hoop and strip of iron or steel, hot-rolled or cold-rolled; of other alloy steel","-- of other alloy steel",1,5,"6750"
"676","Rails and railway track construction materials, of iron or steel","Rails and railway track construction materials, of iron or steel",0,3,"67"
"6760","Rails and railway track construction materials, of iron or steel","Rails and railway track construction materials, of iron or steel",0,4,"676"
"67601","Rails (other than check and rack rails) of iron or steel","Rails (other than check and rack rails) of iron or steel",1,5,"6760"
"67602","Other railway, tramway track construction material of iron or steel","Other railway, tramway track construction material of iron or steel",1,5,"6760"
"677","Iron or steel wire (excluding wire rod), not insulated","Iron or steel wire (excluding wire rod), not insulated",0,3,"67"
"6770","Iron or steel wire (excluding wire rod), not insulated","Iron or steel wire (excluding wire rod), not insulated",0,4,"677"
"67701","Iron or steel wire (excluding wire rod), not insulated; of other than high carbon or alloy steel","-- of other than high carbon or alloy steel",1,5,"6770"
"67702","Iron or steel wire (excluding wire rod), not insulated; of high carbon steel","-- of high carbon steel",1,5,"6770"
"67704","Iron or steel wire (excluding wire rod), not insulated; of stainless or heat-resistant steel","-- of stainless or heat-resistant steel",1,5,"6770"
"67705","Iron or steel wire (excluding wire rod), not insulated; of other alloy steel","-- of other alloy steel",1,5,"6770"
"678","Tube, pipes and fittings, of iron or steel","Tube, pipes and fittings, of iron or steel",0,3,"67"
"6781","Tubes and pipes, of cast iron","Tubes and pipes, of cast iron",1,4,"678"
"6782","Seamless tubes, pipes; blanks for tubes and pipes, of iron or steel","Seamless tubes, pipes; blanks for tubes and pipes, of iron or steel",1,4,"678"
"6783","Other tubes and pipes, of iron or steel","Other tubes and pipes, of iron or steel",1,4,"678"
"6784","High-pressure hydro-electric conduit of steel","High-pressure hydro-electric conduit of steel",1,4,"678"
"6785","Tube and pipes fittings, of iron or steel","Tube and pipes fittings, of iron or steel",1,4,"678"
"679","Iron, steel casting, forging and stamping, in the rough state, nes","Iron, steel casting, forging and stamping, in the rough state, nes",0,3,"67"
"6793","Steel and iron forging and stampings, in the rough state","Steel and iron forging and stampings, in the rough state",1,4,"679"
"6794","Castings of iron or steel, in rough state","Castings of iron or steel, in rough state",0,4,"679"
"67941","Iron castings rough","Iron castings rough",1,5,"6794"
"67942","Steel castings rough","Steel castings rough",1,5,"6794"
"68","Non-ferrous metals","Non-ferrous metals",0,2,"6"
"681","Silver, platinum and other metals of the platinum group","Silver, platinum and other metals of the platinum group",0,3,"68"
"6811","Silver, unwrought, unworked, or semi-manufactured","Silver, unwrought, unworked, or semi-manufactured",0,4,"681"
"68112","Rolled silver","Rolled silver",1,5,"6811"
"68113","Silver unwrought (including silver guilt, platinum-plated silver)","Silver unwrought (including silver guilt, platinum-plated silver)",1,5,"6811"
"68114","Silver semi-manufactured","Silver semi-manufactured",1,5,"6811"
"6812","Metals of platinum group, unwrought, unworked, or semi-manufactured","Metals of platinum group, unwrought, unworked, or semi-manufactured",0,4,"681"
"68122","Rolled platinum, unworked, or semi-manufactured","Rolled platinum, unworked, or semi-manufactured",1,5,"6812"
"68123","Platinum and platinum alloys, unwrought","Platinum and platinum alloys, unwrought",1,5,"6812"
"68124","Other metals of the platinum group and alloys thereof, unwrought","Other metals of the platinum group and alloys thereof, unwrought",1,5,"6812"
"68125","Platinum, metals of the platinum group, alloys, semi-manufactured","Platinum, metals of the platinum group, alloys, semi-manufactured",1,5,"6812"
"682","Copper","Copper",0,3,"68"
"6821","Copper and copper alloys, refined or not, unwrought","Copper and copper alloys, refined or not, unwrought",0,4,"682"
"68211","Unrefined copper (blister copper but excluding cement copper)","Unrefined copper (blister copper but excluding cement copper)",1,5,"6821"
"68212","Refined copper, (including alloys except master alloys), unwrought","Refined copper, (including alloys except master alloys), unwrought",1,5,"6821"
"68213","Master alloy of copper","Master alloy of copper",1,5,"6821"
"6822","Copper and copper alloys, worked","Copper and copper alloys, worked",0,4,"682"
"68221","Copper bars, rods, angles, shapes, sections, wrought; copper wire","Copper bars, rods, angles, shapes, sections, wrought; copper wire",1,5,"6822"
"68222","Copper plates, sheets and strips, wrought","Copper plates, sheets and strips, wrought",1,5,"6822"
"68223","Copper foil not exceeding 0.15 mm","Copper foil not exceeding 0.15 mm",1,5,"6822"
"68224","Copper powders and flakes","Copper powders and flakes",1,5,"6822"
"68225","Copper tubes, pipes, and blanks thereof; hollow bars of cooper","Copper tubes, pipes, and blanks thereof; hollow bars of cooper",1,5,"6822"
"68226","Copper tubes and pipes fittings","Copper tubes and pipes fittings",1,5,"6822"
"683","Nickel","Nickel",0,3,"68"
"6831","Nickel and nickel alloys, unwrought","Nickel and nickel alloys, unwrought",1,4,"683"
"6832","Nickel and nickel alloys, worked","Nickel and nickel alloys, worked",0,4,"683"
"68321","Nickel bars, rods, angles, shapes, sections, wrought; nickel wire","Nickel bars, rods, angles, shapes, sections, wrought; nickel wire",1,5,"6832"
"68322","Nickel sheet, plates, strip, wrought; nickel foil, powders, flakes","Nickel sheet, plates, strip, wrought; nickel foil, powders, flakes",1,5,"6832"
"68323","Nickel tube, pipe, blanks; hollow bars; tube and pipe fittings","Nickel tube, pipe, blanks; hollow bars; tube and pipe fittings",1,5,"6832"
"68324","Electro-plating anodes, of nickel","Electro-plating anodes, of nickel",1,5,"6832"
"684","Aluminium","Aluminium",0,3,"68"
"6841","Aluminium and aluminium alloys, unwrought","Aluminium and aluminium alloys, unwrought",1,4,"684"
"6842","Aluminium and aluminium alloys, worked","Aluminium and aluminium alloys, worked",0,4,"684"
"68421","Aluminium bars, rods, angles, shapes, etc, wrought; aluminium wire","Aluminium bars, rods, angles, shapes, etc, wrought; aluminium wire",1,5,"6842"
"68422","Aluminium plates, sheets and strips, wrought","Aluminium plates, sheets and strips, wrought",1,5,"6842"
"68423","Aluminium foil, of a thickness not exceeding 0.20 mm","Aluminium foil, of a thickness not exceeding 0.20 mm",1,5,"6842"
"68424","Aluminium powders and flakes","Aluminium powders and flakes",1,5,"6842"
"68425","Aluminium tubes, pipes and blanks; hollow bars of aluminium","Aluminium tubes, pipes and blanks; hollow bars of aluminium",1,5,"6842"
"68426","Aluminium tubes and pipes fittings","Aluminium tubes and pipes fittings",1,5,"6842"
"685","Lead","Lead",0,3,"68"
"6851","Lead, and lead alloys, unwrought","Lead, and lead alloys, unwrought",0,4,"685"
"68511","Unrefined lead","Unrefined lead",1,5,"6851"
"68512","Refine lead (excluding lead alloys), unwrought","Refine lead (excluding lead alloys), unwrought",1,5,"6851"
"68513","Lead alloys, unwrought","Lead alloys, unwrought",1,5,"6851"
"6852","Lead and lead alloys, worked","Lead and lead alloys, worked",0,4,"685"
"68521","Lead bars, rods, angles, shapes and section, wrought; lead wire","Lead bars, rods, angles, shapes and section, wrought; lead wire",1,5,"6852"
"68522","Lead plate, sheets and strip, wrought","Lead plate, sheets and strip, wrought",1,5,"6852"
"68523","Lead foil, of a weight of 1,700 g/m2 or less; lead powder, flakes","Lead foil, of a weight of 1,700 g/m2 or less; lead powder, flakes",1,5,"6852"
"68524","Lead tubes, pipes, blanks; hollow bars, tube and pipes fittings","Lead tubes, pipes, blanks; hollow bars, tube and pipes fittings",1,5,"6852"
"686","Zinc","Zinc",0,3,"68"
"6861","Zinc and zinc alloys, unwrought","Zinc and zinc alloys, unwrought",1,4,"686"
"6863","Zinc and zinc alloys worked","Zinc and zinc alloys worked",0,4,"686"
"68631","Zinc bars, rods, angles, shapes and section, wrought; zinc wire","Zinc bars, rods, angles, shapes and section, wrought; zinc wire",1,5,"6863"
"68632","Zinc plates, sheets and strip, wrought; zinc foil","Zinc plates, sheets and strip, wrought; zinc foil",1,5,"6863"
"68633","Zinc powders, dust (blue powder) and flakes","Zinc powders, dust (blue powder) and flakes",1,5,"6863"
"68634","Zinc tubes, pipes, blanks; hollow bars, tube and pipes fittings","Zinc tubes, pipes, blanks; hollow bars, tube and pipes fittings",1,5,"6863"
"687","Tin","Tin",0,3,"68"
"6871","Tin and tin alloys, unwrought","Tin and tin alloys, unwrought",1,4,"687"
"6872","Tin and tin alloys worked","Tin and tin alloys worked",0,4,"687"
"68721","Tin bars, rods, angles, shapes and section, wrought; tin wire","Tin bars, rods, angles, shapes and section, wrought; tin wire",1,5,"6872"
"68722","Tin plates, sheets and strip, wrought","Tin plates, sheets and strip, wrought",1,5,"6872"
"68723","Tin foil, of a weight of 1 kg/m2 or less; tin powder and flakes","Tin foil, of a weight of 1 kg/m2 or less; tin powder and flakes",1,5,"6872"
"68724","Tin tubes, pipes, blanks; hollow bars, tube and pipes fittings","Tin tubes, pipes, blanks; hollow bars, tube and pipes fittings",1,5,"6872"
"688","Uranium depleted in U235, thorium, and alloys, nes; waste and scrap","Uranium depleted in U235, thorium, and alloys, nes; waste and scrap",0,3,"68"
"6880","Uranium depleted in U235, thorium, and alloys, nes; waste and scrap","Uranium depleted in U235, thorium, and alloys, nes; waste and scrap",1,4,"688"
"689","Miscellaneous non-ferrous base metals, employed in metallurgy","Miscellaneous non-ferrous base metals, employed in metallurgy",0,3,"68"
"6891","Tungsten, molybdenum, tantalum, magnesium, unwrought; waste, scrap","Tungsten, molybdenum, tantalum, magnesium, unwrought; waste, scrap",0,4,"689"
"68911","Tungsten (wolfram), unwrought; waste and scrap","Tungsten (wolfram), unwrought; waste and scrap",1,5,"6891"
"68912","Molybdenum, unwrought; waste and scrap","Molybdenum, unwrought; waste and scrap",1,5,"6891"
"68913","Tantalum, unwrought; waste and scrap","Tantalum, unwrought; waste and scrap",1,5,"6891"
"68914","Magnesium waste and scrap","Magnesium waste and scrap",1,5,"6891"
"68915","Magnesium, unwrought","Magnesium, unwrought",1,5,"6891"
"6899","Base metals, nes and cermets, unwrought (including waste and scrap)","Base metals, nes and cermets, unwrought (including waste and scrap)",0,4,"689"
"68991","Beryllium, unwrought; waste and scrap","Beryllium, unwrought; waste and scrap",1,5,"6899"
"68999","Other base metals, nes, and cermets, unwrought; waste and scrap","Other base metals, nes, and cermets, unwrought; waste and scrap",1,5,"6899"
"69","Manufactures of metals, nes","Manufactures of metals, nes",0,2,"6"
"691","Structures and parts, nes, of iron, steel or aluminium","Structures and parts, nes, of iron, steel or aluminium",0,3,"69"
"6911","Structures and parts of, of iron, steel; plates, rods, and the like","Structures and parts of, of iron, steel; plates, rods, and the like",1,4,"691"
"6912","Structures and parts of, of aluminium; plates, rods, and the like","Structures and parts of, of aluminium; plates, rods, and the like",1,4,"691"
"692","Metal containers for storage and transport","Metal containers for storage and transport",0,3,"69"
"6921","Iron, steel, aluminium reservoirs, tanks, etc, capacity 300 lt plus","Iron, steel, aluminium reservoirs, tanks, etc, capacity 300 lt plus",0,4,"692"
"69211","Iron, steel, aluminium reservoirs, tanks, etc, capacity 300 lt plus; of iron or steel","-- of iron or steel",1,5,"6921"
"69213","Iron, steel, aluminium reservoirs, tanks, etc, capacity 300 lt plus; of aluminium","-- of aluminium",1,5,"6921"
"6924","Cask, drums, etc, of iron, steel, aluminium, for packing goods","Cask, drums, etc, of iron, steel, aluminium, for packing goods",0,4,"692"
"69241","Cask, drums, boxes, etc, of iron, steel, for packing goods","Cask, drums, boxes, etc, of iron, steel, for packing goods",1,5,"6924"
"69242","Cask, drums, boxes, etc, of aluminium, for packing goods","Cask, drums, boxes, etc, of aluminium, for packing goods",1,5,"6924"
"69243","Containers, of iron or steel, for compress or liquefied gas","Containers, of iron or steel, for compress or liquefied gas",1,5,"6924"
"69244","Containers, of aluminium, for compress or liquefied gas","Containers, of aluminium, for compress or liquefied gas",1,5,"6924"
"693","Wire products (excluding insulated electrical wire); fencing grills","Wire products (excluding insulated electrical wire); fencing grills",0,3,"69"
"6931","Wire, cables, cordage, ropes, plaited bans, sling and the like","Wire, cables, cordage, ropes, plaited bans, sling and the like",0,4,"693"
"69311","Wire, cables, cordage, ropes, plaited bans, sling and the like; of iron or steel","-- of iron or steel",1,5,"6931"
"69312","Wire, cables, cordage, ropes, plaited bans, sling and the like; of copper","-- of copper",1,5,"6931"
"69313","Wire, cables, cordage, ropes, plaited bans, sling and the like; of aluminium","-- of aluminium",1,5,"6931"
"6932","Barbed iron or steel wire: fencing wire","Barbed iron or steel wire: fencing wire",1,4,"693"
"6935","Gauze, cloth, grill, netting, reinforced fabric and the like","Gauze, cloth, grill, netting, reinforced fabric and the like",0,4,"693"
"69351","Gauze, cloth, grill, netting, reinforced fabric and the like; of iron","-- of iron",1,5,"6935"
"69352","Gauze, cloth, grill, netting, reinforced fabric and the like; of copper","-- of copper",1,5,"6935"
"694","Nails, screws, nuts, bolts, rivets, etc, of iron, steel or copper","Nails, screws, nuts, bolts, rivets, etc, of iron, steel or copper",0,3,"69"
"6940","Nails, screws, nuts, bolts, rivets, etc, of iron, steel or copper","Nails, screws, nuts, bolts, rivets, etc, of iron, steel or copper",0,4,"694"
"69401","Iron or steel nails, tacks, hook-nails, spike cramps, studs, etc","Iron or steel nails, tacks, hook-nails, spike cramps, studs, etc",1,5,"6940"
"69402","Iron or steel nuts, bolts, rivets, cotters, washers, etc","Iron or steel nuts, bolts, rivets, cotters, washers, etc",1,5,"6940"
"69403","Copper nails, bolts, spikes, rivets, cotters, washers, etc","Copper nails, bolts, spikes, rivets, cotters, washers, etc",1,5,"6940"
"695","Tools for use in the hand or in machines","Tools for use in the hand or in machines",0,3,"69"
"6951","Hand tools, used in agriculture, horticulture or forestry","Hand tools, used in agriculture, horticulture or forestry",1,4,"695"
"6953","Other hand tools","Other hand tools",0,4,"695"
"69531","Saws and blades for hand or machine saws","Saws and blades for hand or machine saws",1,5,"6953"
"69532","Wrenches and spanners","Wrenches and spanners",1,5,"6953"
"69533","Files and rasps","Files and rasps",1,5,"6953"
"69534","Other hand tools, pliers, pincers, snips, bolt croppers, etc","Other hand tools, pliers, pincers, snips, bolt croppers, etc",1,5,"6953"
"69539","Hand tools, nes; portable forges; grinding wheels with frameworks","Hand tools, nes; portable forges; grinding wheels with frameworks",1,5,"6953"
"6954","Interchangeable tools for hand or machine tools (tips, blades, etc)","Interchangeable tools for hand or machine tools (tips, blades, etc)",0,4,"695"
"69541","Interchangeable tools for hand, machine, power-operated hand tools","Interchangeable tools for hand, machine, power-operated hand tools",1,5,"6954"
"69542","Knives or cutting blades for machines or mechanical appliances","Knives or cutting blades for machines or mechanical appliances",1,5,"6954"
"69543","Carbide tool tips etc","Carbide tool tips etc",1,5,"6954"
"696","Cutlery","Cutlery",0,3,"69"
"6960","Cutlery","Cutlery",0,4,"696"
"69603","Razors and razor blades","Razors and razor blades",1,5,"6960"
"69604","Scissors and blades therefor","Scissors and blades therefor",1,5,"6960"
"69605","Other articles of cutlery (secateurs, clippers, cleavers, etc)","Other articles of cutlery (secateurs, clippers, cleavers, etc)",1,5,"6960"
"69606","Spoons, forks, ladles, etc, and similar kitchen or tableware","Spoons, forks, ladles, etc, and similar kitchen or tableware",1,5,"6960"
"69607","Cutlery handles of base metal","Cutlery handles of base metal",1,5,"6960"
"69608","Knives with cutting blades, other of heading 69542","Knives with cutting blades, other of heading 69542",1,5,"6960"
"697","Household equipment of base metal, nes","Household equipment of base metal, nes",0,3,"69"
"6973","Domestic, non-electric, heating, cooking apparatus, and parts, nes","Domestic, non-electric, heating, cooking apparatus, and parts, nes",0,4,"697"
"69731","Cooking apparatus, plate warmers, non-electrical, of iron, steel","Cooking apparatus, plate warmers, non-electrical, of iron, steel",1,5,"6973"
"69732","Domestic heating apparatus, non-electrical, of iron or steel","Domestic heating apparatus, non-electrical, of iron or steel",1,5,"6973"
"69733","Parts, nes of iron or steel, of apparatus of heading 6973","Parts, nes of iron or steel, of apparatus of heading 6973",1,5,"6973"
"69734","Domestic heating apparatus, non-electrical, and parts, of copper","Domestic heating apparatus, non-electrical, and parts, of copper",1,5,"6973"
"69735","Domestic, non-electrical water heaters, and parts thereof, nes","Domestic, non-electrical water heaters, and parts thereof, nes",1,5,"6973"
"6974","Base metal domestic articles, nes, and parts thereof, nes","Base metal domestic articles, nes, and parts thereof, nes",0,4,"697"
"69741","Base metal domestic articles, nes, and parts thereof, nes; of iron or steel","-- of iron or steel",1,5,"6974"
"69742","Base metal domestic articles, nes, and parts thereof, nes; of copper","-- of copper",1,5,"6974"
"69743","Base metal domestic articles, nes, and parts thereof, nes; of aluminium","-- of aluminium",1,5,"6974"
"6975","Base metal indoors sanitary ware, and parts thereof, nes","Base metal indoors sanitary ware, and parts thereof, nes",0,4,"697"
"69751","Base metal indoors sanitary ware, and parts thereof, nes; iron or steel","-- iron or steel",1,5,"6975"
"69752","Base metal indoors sanitary ware, and parts thereof, nes; copper","-- copper",1,5,"6975"
"69753","Base metal indoors sanitary ware, and parts thereof, nes; aluminium","-- aluminium",1,5,"6975"
"6978","Household appliances, decorative article, etc, of base metal, nes","Household appliances, decorative article, etc, of base metal, nes",0,4,"697"
"69781","Domestic food appliances, non-electrical","Domestic food appliances, non-electrical",1,5,"6978"
"69782","Base metal ornaments for indoors used; mirrors of base metal","Base metal ornaments for indoors used; mirrors of base metal",1,5,"6978"
"699","Manufactures of base metal, nes","Manufactures of base metal, nes",0,3,"69"
"6991","Locksmiths wares, safes, etc, and hardware, nes, of base metal","Locksmiths wares, safes, etc, and hardware, nes, of base metal",0,4,"699"
"69911","Locks and padlocks, and parts thereof, of base metal","Locks and padlocks, and parts thereof, of base metal",1,5,"6991"
"69912","Base metal safes etc","Base metal safes etc",1,5,"6991"
"69913","Base metal fitting and mountings, hat-racks, brackets and the like","Base metal fitting and mountings, hat-racks, brackets and the like",1,5,"6991"
"6992","Chain and parts thereof, of iron or steel","Chain and parts thereof, of iron or steel",1,4,"699"
"6993","Pins, needles, etc, of iron, steel; metal fittings for clothing","Pins, needles, etc, of iron, steel; metal fittings for clothing",0,4,"699"
"69931","Hand needles, bodkins, crochet hooks, etc, of iron or steel","Hand needles, bodkins, crochet hooks, etc, of iron or steel",1,5,"6993"
"69932","Pins, hairpins and curling grips, of iron or steel (not ornamental)","Pins, hairpins and curling grips, of iron or steel (not ornamental)",1,5,"6993"
"69933","Base metal hooks, eyes, etc, used for clothing or travel goods","Base metal hooks, eyes, etc, used for clothing or travel goods",1,5,"6993"
"6994","Springs and leaves for springs, of iron, steel or copper","Springs and leaves for springs, of iron, steel or copper",0,4,"699"
"69941","Springs and leaves for springs, of iron or steel","Springs and leaves for springs, of iron or steel",1,5,"6994"
"69942","Springs of copper","Springs of copper",1,5,"6994"
"6996","Miscellaneous articles of base metal","Miscellaneous articles of base metal",0,4,"699"
"69961","Flexible tubing and piping, of base metal","Flexible tubing and piping, of base metal",1,5,"6996"
"69962","Bells, gongs, non-electric, of base metal, and parts of base metal","Bells, gongs, non-electric, of base metal, and parts of base metal",1,5,"6996"
"69963","Stoppers, caps, etc, and other packing accessories, of base metal","Stoppers, caps, etc, and other packing accessories, of base metal",1,5,"6996"
"69964","Sign-plates, numbers, letters and other signs, of base metal","Sign-plates, numbers, letters and other signs, of base metal",1,5,"6996"
"69965","Rods, electrodes, wire, and the like, for soldering, of base metal","Rods, electrodes, wire, and the like, for soldering, of base metal",1,5,"6996"
"6997","Articles of iron or steel, nes","Articles of iron or steel, nes",0,4,"699"
"69971","Anchors and grapnels and parts thereof, of iron or steel","Anchors and grapnels and parts thereof, of iron or steel",1,5,"6997"
"69979","Other articles of iron or steel, nes","Other articles of iron or steel, nes",1,5,"6997"
"6998","Articles, nes, of copper, nickel, aluminium, lead, zinc and tin","Articles, nes, of copper, nickel, aluminium, lead, zinc and tin",0,4,"699"
"69981","Articles, nes, of copper, nickel, aluminium, lead, zinc and tin; of copper","-- of copper",1,5,"6998"
"69982","Articles, nes, of copper, nickel, aluminium, lead, zinc and tin; of nickel","-- of nickel",1,5,"6998"
"69983","Articles, nes, of copper, nickel, aluminium, lead, zinc and tin; of aluminium","-- of aluminium",1,5,"6998"
"69984","Articles, nes, of copper, nickel, aluminium, lead, zinc and tin; of lead","-- of lead",1,5,"6998"
"69985","Articles, nes, of copper, nickel, aluminium, lead, zinc and tin; of zinc","-- of zinc",1,5,"6998"
"69986","Articles, nes, of copper, nickel, aluminium, lead, zinc and tin; of tin","-- of tin",1,5,"6998"
"6999","Other base metal manufactures, nes; and of cermets","Other base metal manufactures, nes; and of cermets",0,4,"699"
"69991","Tungsten, wrought, and articles of tungsten, nes","Tungsten, wrought, and articles of tungsten, nes",1,5,"6999"
"69992","Molybdenum wrought, and articles of molybdenum, nes","Molybdenum wrought, and articles of molybdenum, nes",1,5,"6999"
"69993","Tantalum wrought, and articles of tantalum, nes","Tantalum wrought, and articles of tantalum, nes",1,5,"6999"
"69994","Magnesium wrought, and articles of magnesium, like rods, wire, etc","Magnesium wrought, and articles of magnesium, like rods, wire, etc",1,5,"6999"
"69995","Beryllium wrought, and articles of beryllium, nes","Beryllium wrought, and articles of beryllium, nes",1,5,"6999"
"69999","Base metals and cermets, nes, wrought, and articles thereof","Base metals and cermets, nes, wrought, and articles thereof",1,5,"6999"
"7","Machinery and transport equipment","Machinery and transport equipment",0,1,"TOTAL"
"71","Power generating machinery and equipment","Power generating machinery and equipment",0,2,"7"
"711","Steam boilers and auxiliary plant; and parts thereof, nes","Steam boilers and auxiliary plant; and parts thereof, nes",0,3,"71"
"7111","Steam and other vapour-generated boilers; super-heated water boiler","Steam and other vapour-generated boilers; super-heated water boiler",1,4,"711"
"7112","Auxiliary plant for boilers of heading 7111; condensers","Auxiliary plant for boilers of heading 7111; condensers",1,4,"711"
"7119","Parts, nes of boilers and auxiliary plant of headings 7111 and 7112","Parts, nes of boilers and auxiliary plant of headings 7111 and 7112",0,4,"711"
"71191","Parts, nes of the boilers falling within heading 7111","Parts, nes of the boilers falling within heading 7111",1,5,"7119"
"71199","Parts, nes of the apparatus, appliances falling within heading 7112","Parts, nes of the apparatus, appliances falling within heading 7112",1,5,"7119"
"712","Steam engines, turbines","Steam engines, turbines",0,3,"71"
